C,SETP.WORLD,DVD_DISPATCH_UNIT_SCADA,AEMO,PUBLIC,DUID,9:36:25,1.74E+12,MONTHLY_ARCHIVE,1.74E+12
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MOORAWF1,1.89,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MOREESF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MORTLK11,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MORTLK12,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MOUSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MP1,642.20953,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MP2,643.16168,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MPP_1,299.32645,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MPP_2,299.58585,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MRTLSWF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MSTUART1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MSTUART2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MSTUART3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MTGELWF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MTMILLAR,36.4,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MURRAY,469.40002,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MUSSELR1,14.8,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MUWAWF1,49.34,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MUWAWF2,86.1,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MWPS1PV1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MWPS2PV1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MWPS3PV1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,MWPS4PV1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NBHWF1,1.6,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NEVERSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NEWENSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NEWENSF2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NPS,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NUMURSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,NYNGAN1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OAKEY1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OAKEY1SF,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OAKEY2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OAKEY2SF,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OAKLAND1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,OSB-AG,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PALOONA,29.4,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PAREPS1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PAREPW1,120.89999,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PARSF1,0.00153,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PIBESS1,4.768,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PIONEER,43.700001,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,POAT110,13.3364,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,POAT220,14.47,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,POR01,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,POR03,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PORTWF,1.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PPCCGT,149.39238,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PTSTAN1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PUMP1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,PUMP2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QBYNB1,-0.1005,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QPS1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QPS2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QPS3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QPS4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,QPS5,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RANGEB1,1.1,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,REECE1,98.90891,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,REECE2,98.19001,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,REPULSE,12.198062,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RESS1,-1.20977,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RIVNB2,-1.24565,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,ROMA_7,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,ROMA_8,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,ROWALLAN,5.903761,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,ROYALLA1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RPCG,12.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RRSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW5,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_NSW6,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_QLD1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA5,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_SA6,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_TAS1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC10,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC11,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC12,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC5,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC6,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC7,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC8,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RT_VIC9,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RUBICON,0.495,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RUGBYR1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RYANCWF1,1.2,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,RYEPARK1,77.37817,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SALTCRK1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SAPHWF1,154.94164,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SEBSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SHGEN,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SHOAL1,44.419998,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SHPUMP,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SITHE01,0.12371,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SMCSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNAPPER1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNOWNTH1,63.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNOWSTH1,72.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNOWTWN1,54.08361,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNOWYP,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SNUG1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SRSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STAN-1,233.83513,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STAN-2,234.15558,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STAN-3,235.5527,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STAN-4,236.23206,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STARHLWF,7.69775,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STOCKYD1,33.96,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STUBSF1,0.00458,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STUBSF2,0.00458,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,STWF1,111.24376,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SUNRSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SUNTPSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,SWAN_E,-0.58,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TALWA1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TALWB1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARALGA1,3.14031,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARONG#1,224.60001,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARONG#2,224.90001,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARONG#3,224.3,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARONG#4,224.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TARRALEA,67.1,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TB2B1,5.34464,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TB2SF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TBSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TIB1,81.92999,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TNPS1,346.00003,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TORRB1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TORRB2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TORRB3,40,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TORRB4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TREVALLN,16.77311,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TRIBUTE,86.92,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TULLYSM1,-0.2,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TUMUT3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TUNGATIN,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TVCC201,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,TVPP104,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,UPPTUMUT,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,URANQ11,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,URANQ12,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,URANQ13,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,URANQ14,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VBB1,41,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VP5,598.43134,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VP6,496.98782,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS3,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS5,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,VPGS6,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,W/HOE#1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,W/HOE#2,169.73,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WAGGNSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WALGRV1,-0.70648,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WANDB1,11.50992,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WANDSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WARWSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WARWSF2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WATERLWF,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WAUBRAWF,68.747002,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WDBESS1,-1.30889,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WDGPH1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WELLSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WELNSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WEMENSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WGWF1,0.2,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WHITSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WINTSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WKIEWA1,25.7,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WKIEWA2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WLWLSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WLWLSF2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WOLARSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WOODLWN1,5.0406,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WOOLGSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WOOLNTH1,22.919998,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WPWF,54.98,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WRSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WRWF1,85.07942,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WSTWYSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WTAHB1,-4.96757,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WUNUSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,WYASF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YABULU,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YABULU2,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YAMBUKWF,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YARANSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YARWUN_1,139.8,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YATSF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YENDWF1,11.82,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YSWF1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YWPS1,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YWPS2,359.5,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YWPS3,383.34375,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:05,YWPS4,0,1/01/2025 0:00,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,AGLSOM,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,ADPBA1,1.781,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,ADPPV1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,AGLHAL,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,ANGAST1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,ARWF1,82.6,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,AVLSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BALB1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BALDHWF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BANGOWF1,30.19822,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BANGOWF2,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BANN1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BARCALDN,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BARCSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BARKIPS1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BARRON-1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BARRON-2,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BASTYAN,76.46001,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BBATTERY1,-0.03854,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BBTHREE1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BBTHREE2,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BBTHREE3,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BDL01,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BDL02,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BERYLSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BHB1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BLOWERNG,55.1,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BLUEGSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BLUFF1,0.1,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BLYTHB1,-0.56,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BNGSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BNGSF2,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BOCORWF1,4.63,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BODWF1,84.72149,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BOLIVPS1,0.00001,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BOMENSF1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BOWWBA1,0.077,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BOWWPV1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR1,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR2,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR3,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR5,0.18128,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR6,0,1/01/2025 0:05,,
D,DISPATCH,UNIT_SCADA,1,1/01/2025 0:10,BRAEMAR7,0.02014,1/01/2025 0:05,,
